idx,y_true,p_y1_r0,p_y1_r1,p_y1_r2,p_y1_r3,p_y1_r4,p_y1_r5,p_y1_r6,p_y1_r7,p_y1_r8,p_y1_r9,p_y1_r10,p_y1_r11,p_y1_r12,p_y1_r13,p_y1_r14,p_y1_r15,p_y1_r16,p_y1_r17,p_y1_r18,p_y1_r19,p_y1_mean,p_y1_std
272,1,0.13202426887420834,0.09296191255609391,0.1198847236368911,0.11528160599968637,0.07041836975367363,0.13946846253326034,0.12314480516129273,0.11433738339361511,0.11336934578210608,0.1130555032610909,0.11028311081559097,0.1506230565963177,0.13604578722537944,0.12229282988167862,0.09807892426444356,0.14418909624320464,0.10777888461598778,0.08203527144164896,0.08246530301663127,0.09168689845287399,0.11297127717528377,0.02126392000608112
273,1,0.9432648625696545,0.9198901802066435,0.9196824058599403,0.9421217541302195,0.9292534293516225,0.9164054268080046,0.9384793662527686,0.9306196747083525,0.9169052499001211,0.916281522348455,0.9448343424846164,0.9301174653232225,0.9304018154843734,0.9103634244305971,0.9121832273267776,0.9506579919411804,0.9254756448078253,0.9165647501827789,0.8967318237286224,0.9251933252393448,0.9257713841542563,0.013175968477702632
274,1,0.7661257724519407,0.7364820088414987,0.7973646930564167,0.7564395826634499,0.7702102232843483,0.7837994548154608,0.7782872008512299,0.6353335128970503,0.7948347123210192,0.7422567010295308,0.8002881904623896,0.7662060420340091,0.7588272067365188,0.8088663735702812,0.7829982299047654,0.7626427690123673,0.824097361295219,0.8068342387500216,0.7594551773420428,0.8485473361562302,0.7739948393737894,0.04176547960107764
275,1,0.3068469847047172,0.3317426087411025,0.3033573417672249,0.39634237216279317,0.23120309366569228,0.24748214800766535,0.29039187175135606,0.21058861404851548,0.34512503280801543,0.38630374518659893,0.30602568776361505,0.2978218476560762,0.3070518895334527,0.37660169292161744,0.37209990416098804,0.21963323685497457,0.392549567353028,0.27846108052001384,0.3038489349451765,0.3422586644379172,0.3122868159495271,0.05515274659581104
276,1,0.408247466452226,0.4135299562666783,0.4245151155598432,0.40286436300801837,0.3965683981767418,0.3725017778638207,0.4045399187200325,0.3894212693936094,0.42338646976952626,0.45324418284065915,0.42128407755886427,0.43887397783992127,0.5078070765232849,0.44371976711410405,0.44859640643422266,0.4039290065693147,0.3988172004034798,0.4001214840209407,0.4190762901936263,0.3968938677698707,0.4183969036239392,0.02883025277487265
277,1,0.9168673488188143,0.9262054966969784,0.9185272084910576,0.9254877055609413,0.9192067245787215,0.9313721252159074,0.9322803838211713,0.9232239199028167,0.9169239263889809,0.9247320810248213,0.9253698678187827,0.9419952622908142,0.9165810235959106,0.9420835175489001,0.9152383220481299,0.9182392096138254,0.9213179168173308,0.9175272545637772,0.9265680398233239,0.9238157026604983,0.9241781518640749,0.007608546979055084
278,1,0.9840913514766924,0.9839865691146751,0.98215084596969,0.9876107258274774,0.984250152406992,0.985626755502858,0.9861819596635608,0.9821852808029032,0.9901285945025793,0.9847623788533563,0.9896710426411968,0.9859922914977088,0.9781171773802033,0.9886974066355192,0.983071796573301,0.9836524213660317,0.982997256742068,0.9901113502500886,0.9817836591530107,0.9854269483692492,0.985024798236458,0.003028637994853728
279,1,0.253375551492924,0.12963260262074447,0.22556680986555308,0.16667256400473535,0.2002675640724916,0.17696737169028035,0.18831486370456363,0.13067972889154167,0.15974645670239582,0.1729166715646449,0.20213149591840965,0.18455698898270168,0.1690270482904175,0.20430790570229942,0.21128138083321116,0.13388796715048484,0.1446242035454567,0.1489358437265947,0.20651702416157117,0.15815251310590503,0.17837812780134635,0.032578947073295776
280,1,0.24232078650851774,0.24618099680797145,0.2569908541131928,0.2562131136575274,0.1960136385571615,0.25169659386238075,0.23895681619067596,0.19936609849022038,0.2465769412559686,0.24431930982239242,0.24943985942672292,0.23982566956654844,0.2673867463197235,0.21650997014535886,0.260437782885682,0.25225950328713553,0.2251289003589019,0.2876402620639072,0.22151463669748578,0.20318690274175527,0.24009826913796156,0.02294263384619735
281,1,0.9586343915465956,0.9656706259783366,0.9577014527059533,0.9619439567440938,0.9668565434628215,0.9699137198169574,0.9722017171362595,0.9645277096735165,0.9486006617665811,0.9716731507769809,0.9588713922920147,0.9579434936369514,0.9607998317277304,0.9514101785616687,0.9596207360870712,0.9661093636151293,0.9809509569286226,0.9692374818380963,0.9699617798282425,0.9631933812743597,0.963791126269899,0.007374341194777013
282,1,0.9144819492229112,0.926889287160662,0.9220162588094876,0.9260367774092998,0.936738519894355,0.9274524742877566,0.9271670684331413,0.9161190722977727,0.9270283587382298,0.9455962396879567,0.9267081377128332,0.9185325924200638,0.9099361443182536,0.9116243505605782,0.911021146181135,0.8953785378686876,0.9254742238669362,0.9124176808680066,0.8896095967798398,0.8747154511504773,0.917247193383419,0.015875639245143812
283,1,0.6474919088353869,0.7061535323094175,0.6594009557973546,0.6517910881572239,0.7019090090674538,0.6722156250206782,0.6749911682259906,0.6334394358667971,0.6707687340487429,0.669419999073456,0.6855459173616489,0.726625787321515,0.7025331472164954,0.6366141609088626,0.6900824132600494,0.6770203955804858,0.6878610991039199,0.6821238343127917,0.6822745640066729,0.7092497163604949,0.6783756245917719,0.0239490691404191
284,1,0.9833773231422736,0.9601134474402004,0.9626491929620055,0.9598280366000386,0.970336272648818,0.9711947393102405,0.9421133137959282,0.9544904938378679,0.950989882085677,0.9657159543229916,0.9769042391318495,0.9691639102971993,0.9657897723435607,0.977736730517413,0.9549680136601453,0.9721772746467459,0.9485312349614997,0.9715329231557036,0.9585475200407169,0.9520047563655161,0.9634082515633196,0.010581976766278593
285,1,0.8602783228442574,0.8653260642849906,0.8994611151803147,0.8648826912837466,0.878172518173053,0.8072981528840071,0.8972343873788077,0.9361835876269199,0.8937757771071417,0.90040990808423,0.907724146554966,0.9281013496979301,0.861012549044719,0.8550497938772517,0.8992885127120944,0.890249902084041,0.8817038798407865,0.8591951375952149,0.9126367571535466,0.873355532966549,0.8835670043187285,0.02862995341351672
286,1,0.5608119775197907,0.5639711062034739,0.5407763695585439,0.5388768843559952,0.5256705191153705,0.5159766642118084,0.4866439937082232,0.469521352288888,0.47601974392447605,0.5463728934523754,0.5876821915836221,0.4906962100040623,0.5323915770690495,0.644394637735186,0.5307810995788049,0.5301273346955911,0.45685005881288776,0.4864432419079345,0.4611155940317739,0.5186391381287903,0.5231881293943323,0.044939847376401026
287,1,0.6200188485891502,0.5247685462931448,0.5645702507232087,0.6115791278223738,0.6574329003516179,0.7017847040204624,0.5657360787117655,0.6575256167897396,0.6101676301802994,0.6279635054880611,0.5650602092394583,0.6339590186380724,0.6972803637149821,0.6582616184472733,0.5170112102258513,0.536643736181091,0.6410366912169405,0.651635816245879,0.6344225280194784,0.666705236935657,0.6171781818917254,0.05324147684279878
288,1,0.9698521599552741,0.9741643340706507,0.976711172612137,0.9735508990781928,0.9792092111847847,0.9723034295664427,0.9755608032870349,0.9700173865265576,0.9763260033222627,0.9709183396084413,0.9762635521739955,0.9697677981119828,0.9757159233525619,0.9773240671299499,0.9728431181878815,0.9709182750906933,0.9792866727924237,0.9709453426131125,0.9685760089607279,0.9711145992418104,0.973568454843346,0.0032184394991777317
289,1,0.27191695311972547,0.274214080488485,0.3053669480145914,0.24263737090313572,0.34666419263554293,0.22554834422392805,0.2613143333477982,0.31675039056734916,0.28053905738238,0.2960647953574163,0.2566565194315543,0.30816927914883263,0.2957785573149704,0.30540357259649875,0.22613177652608407,0.3072423143244438,0.24841310709438547,0.2905946677570216,0.2464434065724923,0.2886006155032315,0.27972251411549337,0.03137720979810988
290,1,0.9063618477716747,0.9221205153440242,0.9254638298167843,0.9060979203969377,0.9629871644826515,0.9348364512879214,0.9116160657246346,0.9515434418628033,0.9391696850394899,0.9449526060193889,0.9272157149977774,0.9545353771215269,0.9329035896359964,0.925034288858758,0.9623939089188082,0.9234425681918633,0.9436733420520985,0.9349494704239173,0.9337622641041398,0.936658073941261,0.9339859062996227,0.01600221235844121
291,1,0.7827455105566425,0.6676520658873204,0.7384543965403177,0.6281918557185634,0.69779924385027,0.7041119108993336,0.7194808729839284,0.6992429790268152,0.6831642498404903,0.6897347120149924,0.7340581199900955,0.6941092864104315,0.755529253923069,0.6801986013638389,0.7805134517791082,0.727507894621196,0.6559368985519738,0.6988728860727638,0.6667819831947212,0.6976961597564982,0.7050891166491184,0.03857586351378769
292,1,0.32294714355185533,0.3362048856319027,0.3515713970121729,0.44039373451890723,0.4113670005747967,0.37884915704245303,0.29680095140453666,0.33997952701196693,0.35066547477108007,0.31168350674960715,0.3391312017643015,0.3820010377500634,0.2922312634759815,0.3355736456518044,0.3020391351436227,0.36826126283885474,0.36820126748261134,0.2889967696820023,0.4012289936001829,0.34296180295003575,0.348054457930437,0.04004071190427209
293,1,0.9552608246370495,0.9605733692288559,0.9522498450113109,0.9683469576242236,0.9600301224018135,0.9736611415310562,0.9675794286653508,0.9580842647829411,0.9669830820067522,0.9655404209783006,0.9743757964303105,0.9591819320104902,0.955591940773669,0.9625122246758748,0.9744660637711039,0.9462020030450293,0.9597580995627522,0.9744506360776883,0.950407741669189,0.9505382874119206,0.9617897091147839,0.008481776646458654
294,1,0.9586555468920777,0.9681636957416947,0.9562687882003562,0.9547519312093837,0.955803340022765,0.9667285177795082,0.9453056755494296,0.962748068924792,0.9550985173543743,0.9644417903873731,0.9550010466476554,0.9642312610547382,0.9557638517803062,0.9557555673364441,0.9411595259693172,0.946761560801321,0.9464321863948187,0.950282627224446,0.958092330749321,0.9525629478251993,0.9557004388922661,0.007130364561901808
295,1,0.13988466399015476,0.12751768155361815,0.18654068994728765,0.15624946065483258,0.1393444344115071,0.18823295175056148,0.17994486192560882,0.143343583068842,0.1676984130378463,0.16625841011504297,0.16450614303507669,0.16105800395972328,0.141773070744689,0.17901174606433615,0.17916463624572293,0.1748241396962423,0.13565429093717418,0.12240563570475857,0.1826998152085613,0.1453767393925027,0.15907446857220445,0.020243259353620938
